district_id,district_name,state,care_need,planning_priority_score,risk_score,supply_score,evidence_score,data_quality_score,relevant_claims,strong_claims,partial_claims,pincode_inferred_claims,city_fallback_claims,uncertainty_label,explanation,updated_at
district:9baf7a3e8bf1e936cc4ed5d0d3aa1ce91b84eea02aedaf37fee0ee8fb460c46b,Unnao,Uttar Pradesh,critical_care,60.7,35.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:e6284527cd8ac63d2636963744c3621c4087720ce39c4e341502e830d43e807d,Lakhimpur,Assam,critical_care,60.7,35.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:f9194e45f10a25c17abbb459cf17e254b8d78aca957f6b37ff7d73e9bf0a2c0a,Gir Somnath,Gujarat,critical_care,60.7,35.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:3781cca6ee94084503c8a3c61e5ad1d28d8f3243569e1c2e005cf2fd5bee5d55,Cachar,Assam,critical_care,60.6,35.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:5554ed500c5b2c80b1bfb74269bb06c52947930383d07b452fd88f83327da53a,Hugli,West Bengal,critical_care,60.6,35.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:5709fe7a4d20a9f41fd42acaa470d1191a8f1808d0dc23ef86d0b8fc93b95389,Barpeta,Assam,critical_care,60.6,35.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:b8b40196c4fd00cd9192bcc66ab722ca2755e2515fe1dd6458df569b65d89bc9,Bijapur,Karnataka,critical_care,60.6,35.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:bb89936e1dbea56733bfb32f7bf37a7f6a0e251f70f4667f7f37eae7e9993a83,Mahasamund,Chhattisgarh,critical_care,60.6,35.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:047315340f10435429123912b44e62ec1ce106b1d06eb133636d84fce599dcef,Agra,Uttar Pradesh,critical_care,60.5,35.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:6b1a67a369ef06688f357fab917e5c89cb37b89683dc6a78316164841da2c558,Bandipore,Jammu & Kashmir,critical_care,60.5,35.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:750a7d5b417116b2448c4dd5a3d77ce01717a46af919691c0588b56e0532693b,Purbi Singhbhum,Jharkhand,critical_care,60.5,35.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:90bea340b5f9a688749c75696f835c1aec37eb0f4021cbc56c7708df19b3dd03,Udhampur,Jammu & Kashmir,critical_care,60.5,35.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:c307814aec4f013ec0c498d00523ea96aa1fbab5e3f80dbdb029e7c78ba2fbd2,Bulandshahr,Uttar Pradesh,critical_care,60.5,35.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:d0adf42880a963776e57e123225066cb193919ff0c58b3be6326f7fcdc8e1de8,Banas Kantha,Gujarat,critical_care,60.5,35.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:d401c2b8e547dca5cecee895abce2f74b674ef077a65d075e803d206bbab0f2f,Navsari,Gujarat,critical_care,60.5,35.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:ed0d4bc4016520d3ce902951260cc5ecbdf623bf5e773ea0650a7a117f6a6515,Kulgam,Jammu & Kashmir,critical_care,60.5,35.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:012df075377c007c5f303da4751f3fe47170a48902e91bf93f5fa0dd39b01f8d,Chandel,Mizoram,critical_care,60.4,35.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:0ae0d6659eef601721fad8d197ce297b7b415035f6a42163805263e36b4ffe61,Kaushambi,Uttar Pradesh,critical_care,60.4,35.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:4061451b4a2fb6ba5d9b40f5b987e4eecb8f3a868e56dee6745cd77da73be824,Thane,Maharastra,critical_care,60.4,35.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:8c7029161c1b71217ef99c6d48a9906056e7283a453b0b42e053587613826852,Rae Bareli,Uttar Pradesh,critical_care,60.4,35.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:9c96ec721898ef0cc035ccd72e59733adca4990a6fcac7c68d4696c29757a678,Sagar,Madhya Pradesh,critical_care,60.4,35.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:9fef19d0117aae44e4b786b413194864ef5bf3b597f7279dfd09cffb3c584d85,Ballia,Uttar Pradesh,critical_care,60.4,35.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:a87906239cbd6c30012b5bfd94f1c257b54545c068f21a5a588f58ca2a9c400d,Gariyaband,Chhattisgarh,critical_care,60.4,35.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:aba9139a4503c97c30db0baac5867f080deb599f4f564eb36da858898cb7236c,Datia,Madhya Pradesh,critical_care,60.4,35.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:c2dc38afd7f013917674110a6ad11b8e9ecebed995d62977652a3b709298e219,Chandel,Manipur,critical_care,60.4,35.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:e8a056473b6f2a24b3c964dda559713dd27cc81b00c6867df8171035408283ff,Sonbhadra,Uttar Pradesh,critical_care,60.4,35.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:19bf0c7f06d294cb388b82c8b5f7e8a5b940e4c6a191068fde5820ee36bcd1ee,West Garo Hills,Meghalaya,critical_care,60.3,35.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:3b6b4c59ffabdbdd21ccefc4434d64313f7cd2291fb3947ecb62f2e9cfbb3cd6,Burhanpur,Madhya Pradesh,critical_care,60.3,35.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:79fa97eee0369dd5811d42e56c4b69fd0341b31f7093f75adc695602b7fae84c,Mandla,Madhya Pradesh,critical_care,60.3,35.0,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.0/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
district:f6bfbd3419625ac6516175d1e6c46cb2582619527820af2594f447005d7f5782,Tawang,Arunachal Pradesh,critical_care,60.3,35.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 35.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.942380+00:00
